factura_id,cliente_id,cliente_nombre,sector,tipo_proyecto,fecha_factura,concepto,categoria,base_imponible,iva_21,total,pagado
FAC-0178,CLI-008,CampoVerde Export SA,Agroalimentario,Consultoria Internacional Recurrente,2023-09-25,Retainer September 2023 - CampoVerde Export SA,ingreso,7920.0,1663.2,9583.2,True
FAC-0179,,,,,2023-09-25,Servicios profesionales,gasto_fijo,3460.0,726.6,4186.6,True
FAC-0180,CLI-004,Nexus Software Group,Tecnologia,Consultoria Internacional Recurrente,2023-09-25,Retainer September 2023 - Nexus Software Group,ingreso,10450.0,2194.5,12644.5,True
FAC-0181,CLI-005,CyberSecure Consulting,Tecnologia,Consultoria Internacional Recurrente,2023-09-25,Retainer September 2023 - CyberSecure Consulting,ingreso,12100.0,2541.0,14641.0,True
FAC-0182,CLI-021,EnerRenovables Solar SA,Bienes Industriales,Consultoria Internacional Recurrente,2023-09-26,Retainer September 2023 - EnerRenovables Solar SA,ingreso,10780.0,2263.8,13043.8,True
FAC-0183,CLI-012,Conservas Artesanas SL,Agroalimentario,Consultoria Internacional Recurrente,2023-09-26,Retainer September 2023 - Conservas Artesanas SL,ingreso,6050.0,1270.5,7320.5,True
FAC-0184,CLI-011,Frutas y Hortalizas del Norte,Agroalimentario,Consultoria Internacional Recurrente,2023-09-26,Retainer September 2023 - Frutas y Hortalizas del Norte,ingreso,9350.0,1963.5,11313.5,True
FAC-0185,CLI-002,DataSmart Systems SA,Tecnologia,Consultoria Internacional Recurrente,2023-09-26,Retainer September 2023 - DataSmart Systems SA,ingreso,11220.0,2356.2,13576.2,True
FAC-0186,CLI-003,CloudNet Espana SL,Tecnologia,Consultoria Internacional Recurrente,2023-09-26,Retainer September 2023 - CloudNet Espana SL,ingreso,8580.0,1801.8,10381.8,True
FAC-0187,CLI-013,Aceites y Olivares SL,Agroalimentario,Consultoria Internacional Recurrente,2023-09-26,Retainer September 2023 - Aceites y Olivares SL,ingreso,11000.0,2310.0,13310.0,True
FAC-0188,CLI-001,InnovaTech Solutions SL,Tecnologia,Consultoria Internacional Recurrente,2023-09-27,Retainer September 2023 - InnovaTech Solutions SL,ingreso,9350.0,1963.5,11313.5,True
FAC-0189,CLI-010,Olivares del Mediterraneo,Agroalimentario,Consultoria Internacional Recurrente,2023-09-27,Retainer September 2023 - Olivares del Mediterraneo,ingreso,7150.0,1501.5,8651.5,True
FAC-0190,CLI-014,Embotellados del Norte SL,Agroalimentario,Consultoria Internacional Recurrente,2023-09-27,Retainer September 2023 - Embotellados del Norte SL,ingreso,8250.0,1732.5,9982.5,True
FAC-0191,,,,,2023-10-01,Nominas,gasto_fijo,192060.0,0.0,192060.0,True
FAC-0192,CLI-053,Cloud Infrastructure SL,Tecnologia,Plan de Promocion Internacional,2023-10-02,Plan de Promocion Internacional - Cloud Infrastructure SL - Factura 2/2,ingreso,20820.0,4372.2,25192.2,True
FAC-0193,CLI-067,Metalurgica Avanzada SA,Bienes Industriales,Plan de Promocion Internacional,2023-10-07,Plan de Promocion Internacional - Metalurgica Avanzada SA - Factura 3/3,ingreso,19960.0,4191.6,24151.6,True
FAC-0194,,,,,2023-10-10,Viajes y dietas,gasto_variable,16320.0,3427.2,19747.2,True
FAC-0195,,,,,2023-10-10,Alquiler oficina,gasto_fijo,6320.0,1327.2,7647.2,True
FAC-0196,,,,,2023-10-13,Viajes y dietas,gasto_variable,1590.0,333.9,1923.9,True
FAC-0197,,,,,2023-10-16,Suministros,gasto_fijo,880.0,184.8,1064.8,True
FAC-0198,,,,,2023-10-16,Software y SaaS,gasto_fijo,4500.0,945.0,5445.0,True
FAC-0199,,,,,2023-10-18,Pago Fraccionado IS,gasto_trimestral,17470.0,0.0,17470.0,True
FAC-0200,,,,,2023-10-19,Servicios profesionales,gasto_fijo,2830.0,594.3,3424.3,True
FAC-0201,,,,,2023-10-22,IVA Trimestral,gasto_trimestral,42730.0,0.0,42730.0,True
FAC-0202,CLI-010,Olivares del Mediterraneo,Agroalimentario,Consultoria Internacional Recurrente,2023-10-25,Retainer October 2023 - Olivares del Mediterraneo,ingreso,7150.0,1501.5,8651.5,True
FAC-0203,CLI-009,Alimentos del Sur SL,Agroalimentario,Consultoria Internacional Recurrente,2023-10-25,Retainer October 2023 - Alimentos del Sur SL,ingreso,9900.0,2079.0,11979.0,True
FAC-0204,CLI-011,Frutas y Hortalizas del Norte,Agroalimentario,Consultoria Internacional Recurrente,2023-10-25,Retainer October 2023 - Frutas y Hortalizas del Norte,ingreso,9350.0,1963.5,11313.5,True
FAC-0205,CLI-014,Embotellados del Norte SL,Agroalimentario,Consultoria Internacional Recurrente,2023-10-25,Retainer October 2023 - Embotellados del Norte SL,ingreso,8250.0,1732.5,9982.5,True
FAC-0206,CLI-021,EnerRenovables Solar SA,Bienes Industriales,Consultoria Internacional Recurrente,2023-10-26,Retainer October 2023 - EnerRenovables Solar SA,ingreso,10780.0,2263.8,13043.8,True
FAC-0207,CLI-006,AppDigital Labs,Tecnologia,Consultoria Internacional Recurrente,2023-10-26,Retainer October 2023 - AppDigital Labs,ingreso,6600.0,1386.0,7986.0,True
FAC-0208,,,,,2023-10-26,Material de oficina,gasto_fijo,880.0,184.8,1064.8,True
FAC-0209,CLI-003,CloudNet Espana SL,Tecnologia,Consultoria Internacional Recurrente,2023-10-26,Retainer October 2023 - CloudNet Espana SL,ingreso,8580.0,1801.8,10381.8,True
FAC-0210,CLI-002,DataSmart Systems SA,Tecnologia,Consultoria Internacional Recurrente,2023-10-26,Retainer October 2023 - DataSmart Systems SA,ingreso,11220.0,2356.2,13576.2,True
FAC-0211,CLI-004,Nexus Software Group,Tecnologia,Consultoria Internacional Recurrente,2023-10-26,Retainer October 2023 - Nexus Software Group,ingreso,10450.0,2194.5,12644.5,True
FAC-0212,,,,,2023-10-27,Seguros,gasto_fijo,1690.0,354.9,2044.9,True
FAC-0213,CLI-015,InduSteel Components SA,Bienes Industriales,Consultoria Internacional Recurrente,2023-10-27,Retainer October 2023 - InduSteel Components SA,ingreso,13750.0,2887.5,16637.5,True
FAC-0214,CLI-018,AutoParts Iberica SA,Bienes Industriales,Consultoria Internacional Recurrente,2023-10-27,Retainer October 2023 - AutoParts Iberica SA,ingreso,11550.0,2425.5,13975.5,True
FAC-0215,CLI-013,Aceites y Olivares SL,Agroalimentario,Consultoria Internacional Recurrente,2023-10-27,Retainer October 2023 - Aceites y Olivares SL,ingreso,11000.0,2310.0,13310.0,True
FAC-0216,CLI-007,BioTech Health SL,Tecnologia,Consultoria Internacional Recurrente,2023-10-27,Retainer October 2023 - BioTech Health SL,ingreso,8800.0,1848.0,10648.0,True
FAC-0217,CLI-012,Conservas Artesanas SL,Agroalimentario,Consultoria Internacional Recurrente,2023-10-27,Retainer October 2023 - Conservas Artesanas SL,ingreso,6050.0,1270.5,7320.5,True
FAC-0218,CLI-001,InnovaTech Solutions SL,Tecnologia,Consultoria Internacional Recurrente,2023-10-27,Retainer October 2023 - InnovaTech Solutions SL,ingreso,9350.0,1963.5,11313.5,True
FAC-0219,CLI-008,CampoVerde Export SA,Agroalimentario,Consultoria Internacional Recurrente,2023-10-27,Retainer October 2023 - CampoVerde Export SA,ingreso,7920.0,1663.2,9583.2,True
FAC-0220,CLI-005,CyberSecure Consulting,Tecnologia,Consultoria Internacional Recurrente,2023-10-27,Retainer October 2023 - CyberSecure Consulting,ingreso,12100.0,2541.0,14641.0,True
FAC-0221,,,,,2023-11-02,Nominas,gasto_fijo,185310.0,0.0,185310.0,True
FAC-0222,,,,,2023-11-12,Software y SaaS,gasto_fijo,4100.0,861.0,4961.0,True
FAC-0223,,,,,2023-11-16,Alquiler oficina,gasto_fijo,6160.0,1293.6,7453.6,True
FAC-0224,,,,,2023-11-19,Seguros,gasto_fijo,1460.0,306.6,1766.6,True
FAC-0225,,,,,2023-11-21,Material de oficina,gasto_fijo,480.0,100.8,580.8,True
FAC-0226,CLI-010,Olivares del Mediterraneo,Agroalimentario,Consultoria Internacional Recurrente,2023-11-25,Retainer November 2023 - Olivares del Mediterraneo,ingreso,6500.0,1365.0,7865.0,True
FAC-0227,,,,,2023-11-25,Suministros,gasto_fijo,1130.0,237.3,1367.3,True
FAC-0228,CLI-021,EnerRenovables Solar SA,Bienes Industriales,Consultoria Internacional Recurrente,2023-11-25,Retainer November 2023 - EnerRenovables Solar SA,ingreso,9800.0,2058.0,11858.0,True
FAC-0229,CLI-014,Embotellados del Norte SL,Agroalimentario,Consultoria Internacional Recurrente,2023-11-25,Retainer November 2023 - Embotellados del Norte SL,ingreso,7500.0,1575.0,9075.0,True
FAC-0230,CLI-004,Nexus Software Group,Tecnologia,Consultoria Internacional Recurrente,2023-11-25,Retainer November 2023 - Nexus Software Group,ingreso,9500.0,1995.0,11495.0,True
FAC-0231,CLI-012,Conservas Artesanas SL,Agroalimentario,Consultoria Internacional Recurrente,2023-11-26,Retainer November 2023 - Conservas Artesanas SL,ingreso,5500.0,1155.0,6655.0,True
FAC-0232,CLI-009,Alimentos del Sur SL,Agroalimentario,Consultoria Internacional Recurrente,2023-11-26,Retainer November 2023 - Alimentos del Sur SL,ingreso,9000.0,1890.0,10890.0,True
FAC-0233,CLI-007,BioTech Health SL,Tecnologia,Consultoria Internacional Recurrente,2023-11-26,Retainer November 2023 - BioTech Health SL,ingreso,8000.0,1680.0,9680.0,True
FAC-0234,CLI-006,AppDigital Labs,Tecnologia,Consultoria Internacional Recurrente,2023-11-26,Retainer November 2023 - AppDigital Labs,ingreso,6000.0,1260.0,7260.0,True
FAC-0235,CLI-013,Aceites y Olivares SL,Agroalimentario,Consultoria Internacional Recurrente,2023-11-26,Retainer November 2023 - Aceites y Olivares SL,ingreso,10000.0,2100.0,12100.0,True
FAC-0236,CLI-015,InduSteel Components SA,Bienes Industriales,Consultoria Internacional Recurrente,2023-11-26,Retainer November 2023 - InduSteel Components SA,ingreso,12500.0,2625.0,15125.0,True
FAC-0237,CLI-003,CloudNet Espana SL,Tecnologia,Consultoria Internacional Recurrente,2023-11-26,Retainer November 2023 - CloudNet Espana SL,ingreso,7800.0,1638.0,9438.0,True
FAC-0238,CLI-018,AutoParts Iberica SA,Bienes Industriales,Consultoria Internacional Recurrente,2023-11-26,Retainer November 2023 - AutoParts Iberica SA,ingreso,10500.0,2205.0,12705.0,True
FAC-0239,CLI-019,Construcciones Metalicas ML,Bienes Industriales,Consultoria Internacional Recurrente,2023-11-27,Retainer November 2023 - Construcciones Metalicas ML,ingreso,7000.0,1470.0,8470.0,True
FAC-0240,CLI-002,DataSmart Systems SA,Tecnologia,Consultoria Internacional Recurrente,2023-11-27,Retainer November 2023 - DataSmart Systems SA,ingreso,10200.0,2142.0,12342.0,True
FAC-0241,,,,,2023-11-27,Servicios profesionales,gasto_fijo,2620.0,550.2,3170.2,True
FAC-0242,CLI-005,CyberSecure Consulting,Tecnologia,Consultoria Internacional Recurrente,2023-11-27,Retainer November 2023 - CyberSecure Consulting,ingreso,11000.0,2310.0,13310.0,True
FAC-0243,CLI-025,Destilerias del Sur SL,Vinos y Bebidas,Consultoria Internacional Recurrente,2023-11-27,Retainer November 2023 - Destilerias del Sur SL,ingreso,7800.0,1638.0,9438.0,True
FAC-0244,CLI-001,InnovaTech Solutions SL,Tecnologia,Consultoria Internacional Recurrente,2023-11-27,Retainer November 2023 - InnovaTech Solutions SL,ingreso,8500.0,1785.0,10285.0,True
FAC-0245,CLI-011,Frutas y Hortalizas del Norte,Agroalimentario,Consultoria Internacional Recurrente,2023-11-27,Retainer November 2023 - Frutas y Hortalizas del Norte,ingreso,8500.0,1785.0,10285.0,True
FAC-0246,CLI-008,CampoVerde Export SA,Agroalimentario,Consultoria Internacional Recurrente,2023-11-27,Retainer November 2023 - CampoVerde Export SA,ingreso,7200.0,1512.0,8712.0,True
FAC-0247,,,,,2023-12-02,Nominas,gasto_fijo,178230.0,0.0,178230.0,True
FAC-0248,,,,,2023-12-14,Servicios profesionales,gasto_fijo,4490.0,942.9,5432.9,True
FAC-0249,CLI-044,Vinedos Solariegos SL,Vinos y Bebidas,Mision Comercial,2023-12-15,Mision Comercial - Vinedos Solariegos SL - Factura 1/1,ingreso,17200.0,3612.0,20812.0,True
FAC-0250,,,,,2023-12-15,Pago Fraccionado IS,gasto_trimestral,10580.0,0.0,10580.0,True
FAC-0251,,,,,2023-12-17,Suministros,gasto_fijo,1320.0,277.2,1597.2,True
FAC-0252,,,,,2023-12-18,Material de oficina,gasto_fijo,650.0,136.5,786.5,True
FAC-0253,,,,,2023-12-19,Marketing y publicidad,gasto_variable,2520.0,529.2,3049.2,True
FAC-0254,,,,,2023-12-21,Software y SaaS,gasto_fijo,5390.0,1131.9,6521.9,True
FAC-0255,,,,,2023-12-23,Alquiler oficina,gasto_fijo,5840.0,1226.4,7066.4,True
FAC-0256,CLI-014,Embotellados del Norte SL,Agroalimentario,Consultoria Internacional Recurrente,2023-12-25,Retainer December 2023 - Embotellados del Norte SL,ingreso,5250.0,1102.5,6352.5,True
FAC-0257,CLI-013,Aceites y Olivares SL,Agroalimentario,Consultoria Internacional Recurrente,2023-12-25,Retainer December 2023 - Aceites y Olivares SL,ingreso,7000.0,1470.0,8470.0,True
FAC-0258,CLI-019,Construcciones Metalicas ML,Bienes Industriales,Consultoria Internacional Recurrente,2023-12-25,Retainer December 2023 - Construcciones Metalicas ML,ingreso,4900.0,1029.0,5929.0,True
FAC-0259,CLI-025,Destilerias del Sur SL,Vinos y Bebidas,Consultoria Internacional Recurrente,2023-12-25,Retainer December 2023 - Destilerias del Sur SL,ingreso,5460.0,1146.6,6606.6,True
FAC-0260,CLI-001,InnovaTech Solutions SL,Tecnologia,Consultoria Internacional Recurrente,2023-12-25,Retainer December 2023 - InnovaTech Solutions SL,ingreso,5950.0,1249.5,7199.5,True
FAC-0261,CLI-018,AutoParts Iberica SA,Bienes Industriales,Consultoria Internacional Recurrente,2023-12-25,Retainer December 2023 - AutoParts Iberica SA,ingreso,7350.0,1543.5,8893.5,True
FAC-0262,CLI-007,BioTech Health SL,Tecnologia,Consultoria Internacional Recurrente,2023-12-25,Retainer December 2023 - BioTech Health SL,ingreso,5600.0,1176.0,6776.0,True
FAC-0263,CLI-002,DataSmart Systems SA,Tecnologia,Consultoria Internacional Recurrente,2023-12-26,Retainer December 2023 - DataSmart Systems SA,ingreso,7140.0,1499.4,8639.4,True
FAC-0264,CLI-027,Cervezas Artesanas Gredos,Vinos y Bebidas,Consultoria Internacional Recurrente,2023-12-26,Retainer December 2023 - Cervezas Artesanas Gredos,ingreso,3640.0,764.4,4404.4,True
FAC-0265,CLI-015,InduSteel Components SA,Bienes Industriales,Consultoria Internacional Recurrente,2023-12-26,Retainer December 2023 - InduSteel Components SA,ingreso,8750.0,1837.5,10587.5,True
FAC-0266,CLI-003,CloudNet Espana SL,Tecnologia,Consultoria Internacional Recurrente,2023-12-26,Retainer December 2023 - CloudNet Espana SL,ingreso,5460.0,1146.6,6606.6,True
FAC-0267,CLI-009,Alimentos del Sur SL,Agroalimentario,Consultoria Internacional Recurrente,2023-12-26,Retainer December 2023 - Alimentos del Sur SL,ingreso,6300.0,1323.0,7623.0,True
FAC-0268,,,,,2023-12-27,Seguros,gasto_fijo,1590.0,333.9,1923.9,True
FAC-0269,CLI-008,CampoVerde Export SA,Agroalimentario,Consultoria Internacional Recurrente,2023-12-27,Retainer December 2023 - CampoVerde Export SA,ingreso,5040.0,1058.4,6098.4,True
FAC-0270,CLI-021,EnerRenovables Solar SA,Bienes Industriales,Consultoria Internacional Recurrente,2023-12-27,Retainer December 2023 - EnerRenovables Solar SA,ingreso,6860.0,1440.6,8300.6,True
FAC-0271,CLI-010,Olivares del Mediterraneo,Agroalimentario,Consultoria Internacional Recurrente,2023-12-27,Retainer December 2023 - Olivares del Mediterraneo,ingreso,4550.0,955.5,5505.5,True
FAC-0272,CLI-011,Frutas y Hortalizas del Norte,Agroalimentario,Consultoria Internacional Recurrente,2023-12-27,Retainer December 2023 - Frutas y Hortalizas del Norte,ingreso,5950.0,1249.5,7199.5,True
FAC-0273,CLI-006,AppDigital Labs,Tecnologia,Consultoria Internacional Recurrente,2023-12-27,Retainer December 2023 - AppDigital Labs,ingreso,4200.0,882.0,5082.0,True
FAC-0274,CLI-005,CyberSecure Consulting,Tecnologia,Consultoria Internacional Recurrente,2023-12-27,Retainer December 2023 - CyberSecure Consulting,ingreso,7700.0,1617.0,9317.0,True
FAC-0275,CLI-012,Conservas Artesanas SL,Agroalimentario,Consultoria Internacional Recurrente,2023-12-27,Retainer December 2023 - Conservas Artesanas SL,ingreso,3850.0,808.5,4658.5,True
FAC-0276,CLI-004,Nexus Software Group,Tecnologia,Consultoria Internacional Recurrente,2023-12-27,Retainer December 2023 - Nexus Software Group,ingreso,6650.0,1396.5,8046.5,True
FAC-0277,,,,,2024-01-02,Nominas,gasto_fijo,194020.0,0.0,194020.0,True
FAC-0278,,,,,2024-01-11,Servicios profesionales,gasto_fijo,3470.0,728.7,4198.7,True
FAC-0279,,,,,2024-01-11,Material de oficina,gasto_fijo,700.0,147.0,847.0,True
FAC-0280,,,,,2024-01-14,Alquiler oficina,gasto_fijo,5850.0,1228.5,7078.5,True
FAC-0281,,,,,2024-01-18,Seguros,gasto_fijo,1460.0,306.6,1766.6,True
FAC-0282,,,,,2024-01-21,Suministros,gasto_fijo,1260.0,264.6,1524.6,True
FAC-0283,CLI-025,Destilerias del Sur SL,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-01-25,Retainer January 2024 - Destilerias del Sur SL,ingreso,8580.0,1801.8,10381.8,True
FAC-0284,CLI-019,Construcciones Metalicas ML,Bienes Industriales,Consultoria Internacional Recurrente,2024-01-25,Retainer January 2024 - Construcciones Metalicas ML,ingreso,7700.0,1617.0,9317.0,True
FAC-0285,CLI-018,AutoParts Iberica SA,Bienes Industriales,Consultoria Internacional Recurrente,2024-01-25,Retainer January 2024 - AutoParts Iberica SA,ingreso,11550.0,2425.5,13975.5,True
FAC-0286,CLI-021,EnerRenovables Solar SA,Bienes Industriales,Consultoria Internacional Recurrente,2024-01-25,Retainer January 2024 - EnerRenovables Solar SA,ingreso,10780.0,2263.8,13043.8,True
FAC-0287,CLI-011,Frutas y Hortalizas del Norte,Agroalimentario,Consultoria Internacional Recurrente,2024-01-25,Retainer January 2024 - Frutas y Hortalizas del Norte,ingreso,9350.0,1963.5,11313.5,True
FAC-0288,CLI-005,CyberSecure Consulting,Tecnologia,Consultoria Internacional Recurrente,2024-01-26,Retainer January 2024 - CyberSecure Consulting,ingreso,12100.0,2541.0,14641.0,True
FAC-0289,CLI-006,AppDigital Labs,Tecnologia,Consultoria Internacional Recurrente,2024-01-26,Retainer January 2024 - AppDigital Labs,ingreso,6600.0,1386.0,7986.0,True
FAC-0290,CLI-008,CampoVerde Export SA,Agroalimentario,Consultoria Internacional Recurrente,2024-01-26,Retainer January 2024 - CampoVerde Export SA,ingreso,7920.0,1663.2,9583.2,True
FAC-0291,CLI-015,InduSteel Components SA,Bienes Industriales,Consultoria Internacional Recurrente,2024-01-26,Retainer January 2024 - InduSteel Components SA,ingreso,13750.0,2887.5,16637.5,True
FAC-0292,CLI-014,Embotellados del Norte SL,Agroalimentario,Consultoria Internacional Recurrente,2024-01-26,Retainer January 2024 - Embotellados del Norte SL,ingreso,8250.0,1732.5,9982.5,True
FAC-0293,CLI-003,CloudNet Espana SL,Tecnologia,Consultoria Internacional Recurrente,2024-01-26,Retainer January 2024 - CloudNet Espana SL,ingreso,8580.0,1801.8,10381.8,True
FAC-0294,CLI-013,Aceites y Olivares SL,Agroalimentario,Consultoria Internacional Recurrente,2024-01-26,Retainer January 2024 - Aceites y Olivares SL,ingreso,11000.0,2310.0,13310.0,True
FAC-0295,CLI-009,Alimentos del Sur SL,Agroalimentario,Consultoria Internacional Recurrente,2024-01-26,Retainer January 2024 - Alimentos del Sur SL,ingreso,9900.0,2079.0,11979.0,True
FAC-0296,CLI-027,Cervezas Artesanas Gredos,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-01-27,Retainer January 2024 - Cervezas Artesanas Gredos,ingreso,5720.0,1201.2,6921.2,True
FAC-0297,CLI-012,Conservas Artesanas SL,Agroalimentario,Consultoria Internacional Recurrente,2024-01-27,Retainer January 2024 - Conservas Artesanas SL,ingreso,6050.0,1270.5,7320.5,True
FAC-0298,,,,,2024-01-27,Software y SaaS,gasto_fijo,6170.0,1295.7,7465.7,True
FAC-0299,CLI-007,BioTech Health SL,Tecnologia,Consultoria Internacional Recurrente,2024-01-27,Retainer January 2024 - BioTech Health SL,ingreso,8800.0,1848.0,10648.0,True
FAC-0300,CLI-002,DataSmart Systems SA,Tecnologia,Consultoria Internacional Recurrente,2024-01-27,Retainer January 2024 - DataSmart Systems SA,ingreso,11220.0,2356.2,13576.2,True
FAC-0301,CLI-004,Nexus Software Group,Tecnologia,Consultoria Internacional Recurrente,2024-01-27,Retainer January 2024 - Nexus Software Group,ingreso,10450.0,2194.5,12644.5,True
FAC-0302,CLI-001,InnovaTech Solutions SL,Tecnologia,Consultoria Internacional Recurrente,2024-01-27,Retainer January 2024 - InnovaTech Solutions SL,ingreso,9350.0,1963.5,11313.5,True
FAC-0303,CLI-010,Olivares del Mediterraneo,Agroalimentario,Consultoria Internacional Recurrente,2024-01-27,Retainer January 2024 - Olivares del Mediterraneo,ingreso,7150.0,1501.5,8651.5,True
FAC-0304,,,,,2024-02-03,Nominas,gasto_fijo,176920.0,0.0,176920.0,True
FAC-0305,,,,,2024-02-17,Seguros,gasto_fijo,1440.0,302.4,1742.4,True
FAC-0306,,,,,2024-02-19,Servicios profesionales,gasto_fijo,2980.0,625.8,3605.8,True
FAC-0307,,,,,2024-02-19,Asesoria legal local,gasto_variable,1850.0,388.5,2238.5,True
FAC-0308,,,,,2024-02-21,Alquiler oficina,gasto_fijo,5880.0,1234.8,7114.8,True
FAC-0309,,,,,2024-02-23,Material de oficina,gasto_fijo,660.0,138.6,798.6,True
FAC-0310,,,,,2024-02-24,Software y SaaS,gasto_fijo,4590.0,963.9,5553.9,True
FAC-0311,CLI-008,CampoVerde Export SA,Agroalimentario,Consultoria Internacional Recurrente,2024-02-25,Retainer February 2024 - CampoVerde Export SA,ingreso,6840.0,1436.4,8276.4,True
