fecha,concepto,tipo,importe,saldo_acumulado
2026-01-05,Pago: Suministros,gasto,-1137.4,2167478.38
2026-01-05,Cobro: Retainer December 2025 - Aceites y Olivares SL,ingreso,8470.0,2175948.38
2026-01-05,Cobro: Retainer December 2025 - AutoParts Iberica SA,ingreso,8893.5,2184841.88
2026-01-05,Cobro: Retainer December 2025 - Construcciones Metalicas ML,ingreso,5929.0,2190770.88
2026-01-08,Cobro: Retainer December 2025 - Textil Hogar Internacional,ingreso,5929.0,2196699.88
2026-01-09,Cobro: Retainer December 2025 - Soluciones Logisticas ML,ingreso,6352.5,2203052.38
2026-01-09,Cobro: Plan de Promocion Internacional - Espirituosos Premium SL - ,ingreso,5578.1,2208630.48
2026-01-11,Pago: Software y SaaS,gasto,-6703.4,2201927.08
2026-01-12,Cobro: Retainer December 2025 - InduSteel Components SA,ingreso,10587.5,2212514.58
2026-01-13,Cobro: Retainer December 2025 - AppDigital Labs,ingreso,5082.0,2217596.58
2026-01-13,Cobro: Retainer December 2025 - Iluminacion Decorativa SL,ingreso,7199.5,2224796.08
2026-01-13,Cobro: Plan Integral de Internacionalizacion - Crianza y Venta SL -,ingreso,9450.1,2234246.18
2026-01-14,Pago: Material de oficina,gasto,-1016.4,2233229.78
2026-01-15,Cobro: Retainer December 2025 - Mecanica Precision SL,ingreso,7453.6,2240683.38
2026-01-15,Cobro: Retainer December 2025 - Bodegas Montealto SA,ingreso,6776.0,2247459.38
2026-01-16,Cobro: Retainer December 2025 - ElecTech Sistemas SL,ingreso,6945.4,2254404.78
2026-01-16,Cobro: Retainer December 2025 - Turismo Rural Experience SL,ingreso,5929.0,2260333.78
2026-01-17,Cobro: Retainer December 2025 - Cervezas Artesanas Gredos,ingreso,4404.4,2264738.18
2026-01-17,Cobro: Retainer December 2025 - Cosmeticos Natural SL,ingreso,4235.0,2268973.18
2026-01-18,Pago: Seguros,gasto,-1645.6,2267327.58
2026-01-18,Cobro: Plan Integral de Internacionalizacion - RoboTech Solutions S,ingreso,5735.4,2273062.98
2026-01-20,Cobro: Retainer December 2025 - ModaExport Iberica SL,ingreso,7623.0,2280685.98
2026-01-23,Cobro: Retainer December 2025 - Viajes y Negocios Globales,ingreso,7199.5,2287885.48
2026-01-23,Cobro: Retainer December 2025 - Calzado Artesano Export SL,ingreso,5082.0,2292967.48
2026-01-24,Pago: Nominas,gasto,-180350.0,2112617.48
2026-01-24,Cobro: Retainer December 2025 - Nexus Software Group,ingreso,8046.5,2120663.98
2026-01-24,Cobro: Retainer December 2025 - CyberSecure Consulting,ingreso,9317.0,2129980.98
2026-01-24,Cobro: Retainer December 2025 - Gourmet Seleccion Espana,ingreso,6098.4,2136079.38
2026-01-25,Cobro: Retainer December 2025 - EnerRenovables Solar SA,ingreso,8300.6,2144379.98
2026-01-27,Cobro: Retainer December 2025 - CloudNet Espana SL,ingreso,6606.6,2150986.58
2026-01-27,Cobro: Retainer December 2025 - Embotellados del Norte SL,ingreso,6352.5,2157339.08
2026-01-27,Cobro: Retainer December 2025 - Vinedos del Valle SL,ingreso,5082.0,2162421.08
2026-01-27,Cobro: Retainer December 2025 - Destinos Globales SL,ingreso,8470.0,2170891.08
2026-01-28,Pago: Servicios profesionales,gasto,-4779.5,2166111.58
2026-01-28,Cobro: Retainer December 2025 - BioTech Health SL,ingreso,6776.0,2172887.58
2026-01-28,Cobro: Retainer December 2025 - Conservas Artesanas SL,ingreso,4658.5,2177546.08
2026-01-28,Cobro: Retainer December 2025 - Eventos Corporativos Espana,ingreso,5505.5,2183051.58
2026-02-01,Cobro: Retainer January 2026 - CloudNet Espana SL,ingreso,10381.8,2193433.38
2026-02-02,Cobro: Retainer January 2026 - AutoParts Iberica SA,ingreso,13975.5,2207408.88
2026-02-02,Cobro: Retainer January 2026 - Vinedos del Valle SL,ingreso,7986.0,2215394.88
2026-02-03,Cobro: Retainer January 2026 - Destinos Globales SL,ingreso,13310.0,2228704.88
2026-02-03,Cobro: Retainer January 2026 - Juguetes del Mediterraneo,ingreso,9982.5,2238687.38
2026-02-04,Pago: Suministros,gasto,-1137.4,2237549.98
2026-02-04,Pago: Alquiler stands ferias,gasto,-5529.7,2232020.28
2026-02-05,Cobro: Retainer January 2026 - InduSteel Components SA,ingreso,16637.5,2248657.78
2026-02-06,Pago: Software y SaaS,gasto,-5239.3,2243418.48
2026-02-07,Cobro: Retainer January 2026 - Iluminacion Decorativa SL,ingreso,11313.5,2254731.98
2026-02-07,Cobro: Plan Integral de Internacionalizacion - Crianza y Venta SL -,ingreso,6679.2,2261411.18
2026-02-08,Cobro: Retainer January 2026 - Cervezas Artesanas Gredos,ingreso,6921.2,2268332.38
2026-02-09,Cobro: Retainer January 2026 - Viajes y Negocios Globales,ingreso,11313.5,2279645.88
2026-02-10,Cobro: Retainer January 2026 - Gourmet Seleccion Espana,ingreso,9583.2,2289229.08
2026-02-11,Cobro: Retainer January 2026 - HotelSun International SA,ingreso,15972.0,2305201.08
2026-02-11,Cobro: Retainer January 2026 - Cosmeticos Natural SL,ingreso,6655.0,2311856.08
2026-02-12,Cobro: Retainer January 2026 - DataSmart Systems SA,ingreso,13576.2,2325432.28
2026-02-12,Cobro: Retainer January 2026 - Olivares del Mediterraneo,ingreso,8651.5,2334083.78
2026-02-12,Cobro: Retainer January 2026 - Aceites y Olivares SL,ingreso,13310.0,2347393.78
2026-02-14,Pago: Material de oficina,gasto,-859.1,2346534.68
2026-02-14,Cobro: Retainer January 2026 - Construcciones Metalicas ML,ingreso,9317.0,2355851.68
2026-02-15,Cobro: Retainer January 2026 - Soluciones Logisticas ML,ingreso,9982.5,2365834.18
2026-02-15,Cobro: Retainer January 2026 - Eventos Corporativos Espana,ingreso,8651.5,2374485.68
2026-02-17,Cobro: Retainer January 2026 - ElecTech Sistemas SL,ingreso,10914.2,2385399.88
2026-02-17,Cobro: Retainer January 2026 - Bodegas Montealto SA,ingreso,10648.0,2396047.88
2026-02-19,Pago: Servicios profesionales,gasto,-4670.6,2391377.28
2026-02-19,Pago: Nominas,gasto,-193990.0,2197387.28
2026-02-19,Cobro: Retainer January 2026 - Nexus Software Group,ingreso,12644.5,2210031.78
2026-02-20,Cobro: Retainer January 2026 - Embotellados del Norte SL,ingreso,9982.5,2220014.28
2026-02-20,Cobro: Retainer January 2026 - Mecanica Precision SL,ingreso,11712.8,2231727.08
2026-02-21,Cobro: Retainer January 2026 - Conservas Artesanas SL,ingreso,7320.5,2239047.58
2026-02-21,Cobro: Retainer January 2026 - Bodegas Solariego SA,ingreso,12644.5,2251692.08
2026-02-22,Cobro: Retainer January 2026 - CyberSecure Consulting,ingreso,14641.0,2266333.08
2026-02-22,Cobro: Retainer January 2026 - ModaExport Iberica SL,ingreso,11979.0,2278312.08
2026-02-23,Cobro: Plan Integral de Internacionalizacion - RoboTech Solutions S,ingreso,7030.1,2285342.18
2026-02-24,Cobro: Retainer January 2026 - BioTech Health SL,ingreso,10648.0,2295990.18
2026-02-24,Cobro: Retainer January 2026 - EnerRenovables Solar SA,ingreso,13043.8,2309033.98
2026-02-26,Cobro: Retainer January 2026 - Calzado Artesano Export SL,ingreso,7986.0,2317019.98
2026-02-27,Cobro: Retainer January 2026 - Turismo Rural Experience SL,ingreso,9317.0,2326336.98
2026-02-28,Cobro: Retainer January 2026 - Textil Hogar Internacional,ingreso,9317.0,2335653.98
2026-03-01,Cobro: Retainer February 2026 - Aceites y Olivares SL,ingreso,11495.0,2347148.98
2026-03-01,Cobro: Retainer February 2026 - Bodegas Solariego SA,ingreso,10914.2,2358063.18
2026-03-02,Cobro: Retainer February 2026 - DataSmart Systems SA,ingreso,11724.9,2369788.08
2026-03-03,Cobro: Retainer February 2026 - Cervezas Artesanas Gredos,ingreso,5977.4,2375765.48
2026-03-03,Cobro: Retainer February 2026 - Juguetes del Mediterraneo,ingreso,8615.2,2384380.68
2026-03-04,Cobro: Retainer February 2026 - CloudNet Espana SL,ingreso,8966.1,2393346.78
2026-03-04,Cobro: Plan de Promocion Internacional - Espirituosos Premium SL - ,ingreso,17036.8,2410383.58
2026-03-05,Cobro: Retainer February 2026 - Turismo Rural Experience SL,ingreso,8046.5,2418430.08
2026-03-08,Cobro: Retainer February 2026 - Calzado Artesano Export SL,ingreso,6897.0,2425327.08
2026-03-10,Cobro: Retainer February 2026 - Embotellados del Norte SL,ingreso,8615.2,2433942.28
2026-03-11,Cobro: Retainer February 2026 - Soluciones Logisticas ML,ingreso,8615.2,2442557.48
2026-03-11,Cobro: Retainer January 2026 - Gourmet Seleccion Espana,ingreso,9583.2,2452140.68
2026-03-11,Cobro: Retainer February 2026 - Destinos Globales SL,ingreso,11495.0,2463635.68
2026-03-12,Cobro: Retainer February 2026 - Vinedos del Valle SL,ingreso,6897.0,2470532.68
2026-03-13,Pago: Material de oficina,gasto,-726.0,2469806.68
2026-03-13,Cobro: Retainer February 2026 - Conservas Artesanas SL,ingreso,6316.2,2476122.88
2026-03-14,Cobro: Retainer February 2026 - AppDigital Labs,ingreso,6897.0,2483019.88
2026-03-14,Cobro: Retainer February 2026 - Olivares del Mediterraneo,ingreso,7477.8,2490497.68
2026-03-14,Cobro: Retainer February 2026 - InduSteel Components SA,ingreso,14374.8,2504872.48
2026-03-15,Pago: Alquiler oficina,gasto,-7102.7,2497769.78
2026-03-15,Pago: Seguros,gasto,-1984.4,2495785.38
2026-03-15,Cobro: Retainer February 2026 - EnerRenovables Solar SA,ingreso,11265.1,2507050.48
2026-03-15,Cobro: Retainer February 2026 - Viajes y Negocios Globales,ingreso,9776.8,2516827.28
2026-03-16,Cobro: Retainer February 2026 - Construcciones Metalicas ML,ingreso,8046.5,2524873.78
2026-03-16,Cobro: Retainer February 2026 - Cosmeticos Natural SL,ingreso,5747.5,2530621.28
2026-03-16,Cobro: Retainer February 2026 - Iluminacion Decorativa SL,ingreso,9776.8,2540398.08
2026-03-16,Cobro: Retainer February 2026 - Textil Hogar Internacional,ingreso,8046.5,2548444.58
2026-03-17,Cobro: Retainer February 2026 - Mecanica Precision SL,ingreso,10115.6,2558560.18
2026-03-19,Pago: Suministros,gasto,-1367.3,2557192.88
2026-03-19,Cobro: Retainer February 2026 - BioTech Health SL,ingreso,9196.0,2566388.88
2026-03-20,Cobro: Retainer January 2026 - ModaExport Iberica SL,ingreso,11979.0,2578367.88
2026-03-21,Cobro: Retainer February 2026 - Gourmet Seleccion Espana,ingreso,8276.4,2586644.28
2026-03-22,Cobro: Plan Integral de Internacionalizacion - Crianza y Venta SL -,ingreso,1548.8,2588193.08
2026-03-23,Cobro: Retainer February 2026 - Nexus Software Group,ingreso,10914.2,2599107.28
2026-03-23,Cobro: Retainer February 2026 - Bodegas Montealto SA,ingreso,9196.0,2608303.28
2026-03-24,Cobro: Retainer February 2026 - CyberSecure Consulting,ingreso,12644.5,2620947.78
2026-03-24,Cobro: Retainer February 2026 - ModaExport Iberica SL,ingreso,10345.5,2631293.28
2026-03-26,Pago: Software y SaaS,gasto,-7453.6,2623839.68
2026-03-26,Cobro: Retainer February 2026 - AutoParts Iberica SA,ingreso,12075.8,2635915.48
2026-03-26,Cobro: Plan Integral de Internacionalizacion - Complementos de Moda,ingreso,4767.4,2640682.88
2026-03-27,Pago: Alquiler stands ferias,gasto,-5529.7,2635153.18
2026-03-27,Cobro: Retainer February 2026 - Eventos Corporativos Espana,ingreso,7477.8,2642630.98
2026-03-28,Pago: Nominas,gasto,-193880.0,2448750.98
2026-04-01,Cobro: Retainer March 2026 - Nexus Software Group,ingreso,12644.5,2461395.48
2026-04-01,Cobro: Retainer March 2026 - Conservas Artesanas SL,ingreso,7320.5,2468715.98
2026-04-02,Cobro: Retainer March 2026 - DataSmart Systems SA,ingreso,13576.2,2482292.18
2026-04-02,Cobro: Retainer March 2026 - Vinedos del Valle SL,ingreso,7986.0,2490278.18
2026-04-02,Cobro: Retainer March 2026 - Cosmeticos Natural SL,ingreso,6655.0,2496933.18
2026-04-03,Pago: Marketing y publicidad,gasto,-7792.4,2489140.78
2026-04-03,Cobro: Plan Integral de Internacionalizacion - Crianza y Venta SL -,ingreso,1548.8,2490689.58
2026-04-04,Pago: Software y SaaS,gasto,-5614.4,2485075.18
2026-04-04,Cobro: Retainer March 2026 - Gourmet Seleccion Espana,ingreso,9583.2,2494658.38
2026-04-05,Cobro: Retainer March 2026 - Embotellados del Norte SL,ingreso,9982.5,2504640.88
2026-04-05,Cobro: Retainer March 2026 - Juguetes del Mediterraneo,ingreso,9982.5,2514623.38
2026-04-09,Cobro: Retainer March 2026 - CloudNet Espana SL,ingreso,10381.8,2525005.18
2026-04-10,Cobro: Retainer March 2026 - CyberSecure Consulting,ingreso,14641.0,2539646.18
2026-04-11,Pago: Pago Fraccionado IS,gasto,-15840.0,2523806.18
2026-04-11,Cobro: Retainer March 2026 - Construcciones Metalicas ML,ingreso,9317.0,2533123.18
2026-04-12,Pago: Material de oficina,gasto,-786.5,2532336.68
2026-04-12,Cobro: Retainer March 2026 - Aceites y Olivares SL,ingreso,13310.0,2545646.68
2026-04-12,Cobro: Retainer March 2026 - ModaExport Iberica SL,ingreso,11979.0,2557625.68
2026-04-13,Cobro: Retainer March 2026 - HotelSun International SA,ingreso,15972.0,2573597.68
2026-04-13,Cobro: Retainer March 2026 - Viajes y Negocios Globales,ingreso,11313.5,2584911.18
2026-04-14,Cobro: Retainer March 2026 - Soluciones Logisticas ML,ingreso,9982.5,2594893.68
2026-04-15,Cobro: Retainer March 2026 - Bodegas Montealto SA,ingreso,10648.0,2605541.68
2026-04-18,Pago: Servicios profesionales,gasto,-4138.2,2601403.48
2026-04-18,Cobro: Retainer March 2026 - BioTech Health SL,ingreso,10648.0,2612051.48
2026-04-18,Cobro: Retainer March 2026 - Calzado Artesano Export SL,ingreso,7986.0,2620037.48
2026-04-19,Cobro: Retainer March 2026 - Destinos Globales SL,ingreso,13310.0,2633347.48
2026-04-19,Cobro: Retainer March 2026 - Turismo Rural Experience SL,ingreso,9317.0,2642664.48
2026-04-19,Cobro: Plan Integral de Internacionalizacion - RoboTech Solutions S,ingreso,9764.7,2652429.18
2026-04-20,Cobro: Retainer March 2026 - ElecTech Sistemas SL,ingreso,10914.2,2663343.38
2026-04-23,Pago: Suministros,gasto,-1464.1,2661879.28
2026-04-23,Cobro: Retainer March 2026 - Olivares del Mediterraneo,ingreso,8651.5,2670530.78
2026-04-23,Cobro: Retainer March 2026 - Eventos Corporativos Espana,ingreso,8651.5,2679182.28
2026-04-23,Cobro: Retainer March 2026 - Iluminacion Decorativa SL,ingreso,11313.5,2690495.78
2026-04-23,Cobro: Retainer March 2026 - Textil Hogar Internacional,ingreso,9317.0,2699812.78
2026-04-24,Pago: Suministros,gasto,-1367.3,2698445.48
2026-04-25,Cobro: Retainer March 2026 - Mecanica Precision SL,ingreso,11712.8,2710158.28
2026-04-25,Cobro: Retainer March 2026 - AutoParts Iberica SA,ingreso,13975.5,2724133.78
2026-04-25,Cobro: Retainer March 2026 - Bodegas Solariego SA,ingreso,12644.5,2736778.28
2026-04-26,Cobro: Retainer March 2026 - AppDigital Labs,ingreso,7986.0,2744764.28
2026-04-26,Cobro: Retainer March 2026 - EnerRenovables Solar SA,ingreso,13043.8,2757808.08
2026-04-27,Pago: Nominas,gasto,-181270.0,2576538.08
2026-04-27,Cobro: Retainer March 2026 - Cervezas Artesanas Gredos,ingreso,6921.2,2583459.28
2026-04-28,Cobro: Retainer March 2026 - InduSteel Components SA,ingreso,16637.5,2600096.78
